propertyId,order,ifcEntity,propertySet,ifcProperty,ifcDataType,unit,exampleValue,psetScope,revitParameterGuid,revitParameterName,storageType,specType,unitType,ownerObjectKind,revitCarrier,revitCategory,persistenceMode,exportStrategy,recommendedValueSource,requirementLevel,evidenceStatus
d9ae268e-8d11-59e7-bbff-dc7521ec7889,143,IfcSpatialZone,建筑区域信息属性集,主功能类别,IfcLabel,,一级,INSTANCE,d9ae268e-8d11-59e7-bbff-dc7521ec7889,HIFC.建筑区域信息属性集.主功能类别,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
3946f931-0bb6-56c0-b5ca-ee77c3221ccf,144,IfcSpatialZone,建筑区域信息属性集,子功能类别,IfcLabel,,一级,INSTANCE,3946f931-0bb6-56c0-b5ca-ee77c3221ccf,HIFC.建筑区域信息属性集.子功能类别,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
5e479cf6-397b-5f2f-86e8-73853351e2d9,145,IfcSpatialZone,建筑区域信息属性集,区域类别,IfcLabel,,一级,INSTANCE,5e479cf6-397b-5f2f-86e8-73853351e2d9,HIFC.建筑区域信息属性集.区域类别,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
1c9ad233-a3e3-5424-bb70-e3308b7f6817,146,IfcSpatialZone,建筑区域信息属性集,区域标记,IfcLabel,,一级,INSTANCE,1c9ad233-a3e3-5424-bb70-e3308b7f6817,HIFC.建筑区域信息属性集.区域标记,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
1e3385f9-6300-5d8e-b8f2-84eeb245f5a3,147,IfcSpatialZone,建筑区域信息属性集,计容系数,IfcReal,,2.5,INSTANCE,1e3385f9-6300-5d8e-b8f2-84eeb245f5a3,HIFC.建筑区域信息属性集.计容系数,Double,Number,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
bbc361b1-c64a-5c4d-ba93-3274fbb54e10,148,IfcSpatialZone,建筑区域信息属性集,计算系数,IfcReal,,2.5,INSTANCE,bbc361b1-c64a-5c4d-ba93-3274fbb54e10,HIFC.建筑区域信息属性集.计算系数,Double,Number,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
96a6110a-e942-5b0e-84d6-250a3c3731d7,149,IfcSpatialZone,建筑区域信息属性集,结构净高,IfcReal,mm,2.5,INSTANCE,96a6110a-e942-5b0e-84d6-250a3c3731d7,HIFC.建筑区域信息属性集.结构净高,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
e785c854-7db2-535a-a248-f4a9b3f6d1a5,150,IfcSpatialZone,建筑区域信息属性集,建筑净高,IfcReal,mm,2.5,INSTANCE,e785c854-7db2-535a-a248-f4a9b3f6d1a5,HIFC.建筑区域信息属性集.建筑净高,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
8d205332-db56-5000-b454-79e798c90862,151,IfcSpatialZone,建筑区域信息属性集,结构层高,IfcReal,mm,2.5,INSTANCE,8d205332-db56-5000-b454-79e798c90862,HIFC.建筑区域信息属性集.结构层高,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
b231bc10-78ba-530c-8606-078c564bd93c,152,IfcSpatialZone,建筑区域信息属性集,计算标高,IfcReal,mm,2.5,INSTANCE,b231bc10-78ba-530c-8606-078c564bd93c,HIFC.建筑区域信息属性集.计算标高,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
e45da1fa-445e-5ca5-bf16-d09a759a38ea,153,IfcSpatialZone,建筑区域信息属性集,计算标高（埋深）,IfcReal,mm,2.5,INSTANCE,e45da1fa-445e-5ca5-bf16-d09a759a38ea,HIFC.建筑区域信息属性集.计算标高（埋深）,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
d0afc77a-72ac-53ea-9cf0-8a694dd054ec,154,IfcSpatialZone,建筑区域信息属性集,面积,IfcReal,m²,2.5,INSTANCE,d0afc77a-72ac-53ea-9cf0-8a694dd054ec,HIFC.建筑区域信息属性集.面积,Double,Area,SquareMeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,CALCULATED_FROM_ZONE_MEMBERS,UNCLASSIFIED,IMPLEMENTATION_DECISION
781b8594-95bc-5ba6-8d14-20d12014b671,155,IfcSpatialZone,建筑区域信息属性集,建筑面积,IfcReal,m²,2.5,INSTANCE,781b8594-95bc-5ba6-8d14-20d12014b671,HIFC.建筑区域信息属性集.建筑面积,Double,Area,SquareMeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,CALCULATED_FROM_ZONE_MEMBERS,UNCLASSIFIED,IMPLEMENTATION_DECISION
b64ef278-8f25-542b-813f-7c9be6e0b248,156,IfcSpatialZone,建筑区域信息属性集,楼层数量,IfcInteger,层,5,INSTANCE,b64ef278-8f25-542b-813f-7c9be6e0b248,HIFC.建筑区域信息属性集.楼层数量,Integer,Integer,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,CALCULATED_FROM_ZONE_MEMBERS,UNCLASSIFIED,IMPLEMENTATION_DECISION
9833b38e-0aa5-5ab2-b3b4-e6984f5c70f6,157,IfcSpatialZone,建筑区域信息属性集,是否为疏散分区,IfcBoolean,,是,INSTANCE,9833b38e-0aa5-5ab2-b3b4-e6984f5c70f6,HIFC.建筑区域信息属性集.是否为疏散分区,Integer,YesNo,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
87b285c2-887d-55d2-81a4-15714b521537,158,IfcSpatialZone,建筑区域信息属性集,区域人数,IfcInteger,个,5,INSTANCE,87b285c2-887d-55d2-81a4-15714b521537,HIFC.建筑区域信息属性集.区域人数,Integer,Integer,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
6c0a892f-8261-5ef4-ab95-76bc40264205,159,IfcSpatialZone,建筑区域信息属性集,区域长度,IfcReal,mm,2.5,INSTANCE,6c0a892f-8261-5ef4-ab95-76bc40264205,HIFC.建筑区域信息属性集.区域长度,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,CALCULATED_FROM_ZONE_BOUNDARY,UNCLASSIFIED,IMPLEMENTATION_DECISION
22ae04c3-aacc-5b35-b7e9-27a4b5f5dbab,160,IfcSpatialZone,建筑区域信息属性集,区域宽度,IfcReal,mm,2.5,INSTANCE,22ae04c3-aacc-5b35-b7e9-27a4b5f5dbab,HIFC.建筑区域信息属性集.区域宽度,Double,Length,Millimeters,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,CALCULATED_FROM_ZONE_BOUNDARY,UNCLASSIFIED,IMPLEMENTATION_DECISION
11035c44-05a7-55f2-9681-dca574a974aa,161,IfcSpatialZone,建筑区域信息属性集,轮廓线,IfcText,,其他,INSTANCE,11035c44-05a7-55f2-9681-dca574a974aa,HIFC.建筑区域信息属性集.轮廓线,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
68f998c7-0c0a-5ebe-bf51-c1b1536f7fbc,162,IfcSpatialZone,建筑区域信息属性集,疏散区域,IfcText,,其他,INSTANCE,68f998c7-0c0a-5ebe-bf51-c1b1536f7fbc,HIFC.建筑区域信息属性集.疏散区域,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
8769f8aa-095d-5749-9ecc-71dff6cb1c45,163,IfcSpatialZone,建筑区域信息属性集,区域位置,IfcText,,其他,INSTANCE,8769f8aa-095d-5749-9ecc-71dff6cb1c45,HIFC.建筑区域信息属性集.区域位置,String,Text,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
c62cfd5f-2a50-5230-9c5d-4037c39061bf,164,IfcSpatialZone,停车场信息属性集,机动车位数量,IfcInteger,个,5,INSTANCE,c62cfd5f-2a50-5230-9c5d-4037c39061bf,HIFC.停车场信息属性集.机动车位数量,Integer,Integer,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
84df74c2-a7e5-5a98-a5e0-4458e49a3973,165,IfcSpatialZone,停车场信息属性集,非机动车位数量,IfcInteger,个,5,INSTANCE,84df74c2-a7e5-5a98-a5e0-4458e49a3973,HIFC.停车场信息属性集.非机动车位数量,Integer,Integer,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
c95d3ff7-ddb7-54ef-9b1f-7f64cb7a7b21,166,IfcSpatialZone,停车场信息属性集,无障碍车位数量,IfcInteger,个,5,INSTANCE,c95d3ff7-ddb7-54ef-9b1f-7f64cb7a7b21,HIFC.停车场信息属性集.无障碍车位数量,Integer,Integer,,SPATIAL_ZONE,AREA_OR_CANONICAL_DATASTORE,OST_Areas,HYBRID_AREA_AND_DATASTORE,POST_EXPORT_CREATE_OR_ENRICH,MANUAL_OR_MODEL_DERIVED,UNCLASSIFIED,IMPLEMENTATION_DECISION
